YEAR	MONTH	DAY	TITLE	PAGE
1817	10	01	TheMorningChronicle	0003
1817	10	02	TheMorningChronicle	0001
1817	10	02	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1817	10	06	TheMorningChronicle	0002
1817	10	07	TheMorningChronicle	0002
1817	10	06	CaledonianMercury	0003
1817	10	02	TheMorningChronicle	0003
1817	10	02	TheMorningChronicle	0004
1817	10	03	LiverpoolMercuryetc	0006
1817	10	04	TheLeedsMercury	0004
1817	10	04	TheMorningChronicle	0003
1817	10	05	TheExaminer	0015
1817	10	08	TheMorningChronicle	0002
1817	10	08	TheMorningChronicle	0003
1817	10	06	TheMorningChronicle	0003
1817	10	02	CaledonianMercury	0003
1817	10	07	TheMorningChronicle	0003
1817	10	10	TheMorningChronicle	0002
1817	10	11	TheLeedsMercury	0003
